category,food_type,manufacturer,product,description,upc,delivered_price,delivered_case_price,price_per_unit,price_per_oz,pack_size_raw,cases_per_pallet,lead_time_days,min_pallet_qty,mixed_pallet,available,has_promo,main_category,sub_category,product_id,product_url
Canned Goods,Food,La Preferida,LA PREFERIDA NACHO CHEESE SAUCE,LA PREFERIDA NACHO CHEESE SAUCE,7152430255,4533.00,30.22,2.52,0.17,12/15 oz,150,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599072,https://epallet.com/product/la-preferida-ep-la-preferida-nacho-cheese-sauce-599072
Canned Goods,Food,La Preferida,LA PREFERIDA FAT FREE REFRIED BEANS,LA PREFERIDA FF REFRIED BEANS,7152410035,3471.40,20.42,1.70,0.11,12/16 oz,170,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599070,https://epallet.com/product/la-preferida-ep-la-preferida-fat-free-refried-beans-599070
Canned Goods,Food,La Preferida,LA PREFERIDA PINTO BEANS,LA PREFERIDA PINTO BEANS,7152402003,3233.00,32.33,2.69,0.09,12/29 oz,100,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599068,https://epallet.com/product/la-preferida-ep-la-preferida-pinto-beans-599068
Canned Goods,Food,La Preferida,LA PREFERIDA RED CHILE MILD ENCHILADA SAUCE,LA PREFERIDA ENCHILDA SAUCE,7152415465,4113.00,22.85,1.90,0.19,12/10 oz,180,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599066,https://epallet.com/product/la-preferida-ep-la-preferida-enchilada-sauce-599066
Canned Goods,Food,La Preferida,LA PREFERIDA CHEDDAR CHEESE SAUCE,LA PREFERIDA CHEDDAR CHEESE SAUCE,7152430250,4533.00,30.22,2.52,0.17,12/15 oz,150,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599065,https://epallet.com/product/la-preferida-ep-la-preferida-cheddar-cheese-sauce-599065
Canned Goods,Food,La Preferida,LA PREFERIDA BLACK BEANS,LA PREFERIDA BLACK BEANS,7152401767,2546.25,33.95,1.41,0.09,24/15 oz,75,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599064,https://epallet.com/product/la-preferida-ep-la-preferida-black-beans-599064
Canned Goods,Food,La Preferida,LA PREFERIDA REFRIED BEAN AUTHENTIC CHUNKY STYLE,LA PREFERIDA REFRD BEAN AUTHENTIC,7152410261,3101.60,38.77,3.23,0.11,12/30 oz,80,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599063,https://epallet.com/product/la-preferida-ep-la-preferida-refried-bean-authentic-599063
Canned Goods,Food,La Preferida,LA PREFERIDA JALAPENO NACHO SLICES,LA PREFERIDA JALAPENO NACHO SLCES,7152416253,3661.68,32.12,2.68,0.23,12/11.5 oz,114,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599062,https://epallet.com/product/la-preferida-ep-la-preferida-jalapeno-nacho-slices-599062
Canned Goods,Food,La Preferida,LA PREFERIDA BEEF & PORK TAMALES,LA PREFERIDA BF PORK TAMALES,7152410339,4343.50,25.55,2.13,0.14,12/15 oz,170,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",599061,https://epallet.com/product/la-preferida-ep-la-preferida-beef-pork-tamales-599061
Canned Goods,Food,La Preferida,LA PREFERIDA REFRIED BEANS CHORIZO,LA PREFERIDA REFRD BEANS CHORIZO,7152410289,4182.00,24.60,2.05,0.13,12/16 oz,170,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599060,https://epallet.com/product/la-preferida-ep-la-preferida-refried-beans-chorizo-599060
Canned Goods,Food,La Preferida,LA PREFERIDA DICED GREEN CHILIES,LA PREFERIDA DICED GREEN CHILIES,7152416007,7585.20,30.10,1.25,0.31,24/4 oz,252,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599059,https://epallet.com/product/la-preferida-ep-la-preferida-diced-green-chilies-599059
Canned Goods,Food,La Preferida,LA PREFERIDA BEAN W/JALAPENO,LA PREFERIDA BEAN W/JALAPENO,7152410219,4008.60,23.58,1.96,0.12,12/16 oz,170,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599058,https://epallet.com/product/la-preferida-ep-la-preferida-bean-wjalapeno-599058
Canned Goods,Food,La Preferida,LA PREFERIDA SPANISH RICE CAN,LA PREFERIDA SPANISH RICE CAN,7152410405,3418.70,20.11,1.68,0.11,12/15 oz,170,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",599057,https://epallet.com/product/la-preferida-ep-la-preferida-spanish-rice-can-599057
Canned Goods,Food,La Preferida,LA PREFERIDA PINTO BEANS,LA PREFERIDA PINTO BEANS,7152401996,2978.64,53.19,4.43,0.09,12/50 oz,56,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599056,https://epallet.com/product/la-preferida-ep-la-preferida-pinto-beans-599056
Canned Goods,Food,La Preferida,LA PREFERIDA WHOLE CHIPOTLE PEPPERS,LA PREFERIDA WHLE CHIPOTLE PEPPRS,7152416070,7023.80,50.17,2.09,0.30,24/7 oz,140,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599055,https://epallet.com/product/la-preferida-ep-la-preferida-whole-chipotle-peppers-599055
Canned Goods,Food,La Preferida,LA PREFERIDA GREEN CH ENCHILADA SAUCE,LA PREFERIDA GRN CH ENCHILADA SCE,7152415475,4240.80,23.56,1.96,0.20,12/10 oz,180,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599054,https://epallet.com/product/la-preferida-ep-la-preferida-green-ch-enchilada-sauce-599054
Canned Goods,Food,La Preferida,LA PREFERIDA HOT SLICED NACHO JALAPENOS,LA PREFERIDA HT SLCED NACHO JALAP,7152416658,3402.90,29.85,2.49,0.12,12/11.5 oz,114,21,1,No,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599053,https://epallet.com/product/la-preferida-ep-la-preferida-hot-sliced-nacho-jalapenos-599053
Canned Goods,Food,Portside,Portside Chub Mackerel,Chub Mackerel,051933052703,3378.00,22.52,1.88,0.13,12/15 oz,150,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",599004,https://epallet.com/product/portside-portside-chub-mackerel-599004
Canned Goods,Food,Marcum,Marcum Country Sausage Gravy,Country Sausage Gravy,051933339842,3569.28,18.59,1.55,0.10,12/15 oz,192,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Canned Goods,598726,https://epallet.com/product/marcum-marcum-country-sausage-gravy-598726
Canned Goods,Food,Pickwell Farms,Pickwell Farms White Hominy,Pickwell Farms White Hominy,,2612.90,15.37,1.28,0.08,12/15.5 oz,170,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598616,https://epallet.com/product/pickwell-farms-pickwell-farms-white-hominy-598616
Canned Goods,Food,Pickwell Farms,"Pickwell Farms Sliced Peaches in Heavy Syrup, 14.5","Pickwell Farms Sliced Peaches in Heavy Syrup, 14.5",7572511510,4034.95,47.47,1.98,0.14,24/14.5 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598605,https://epallet.com/product/pickwell-farms-pickwell-farms-sliced-peaches-in-heavy-syrup-145-598605
Canned Goods,Food,Pickwell Farms,"Pickwell Farms Fruit Cocktail in Heavy Syrup, 15.2","Pickwell Farms Fruit Cocktail in Heavy Syrup, 15.2",7572511490,4136.10,48.66,2.03,0.13,24/15.2 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598604,https://epallet.com/product/pickwell-farms-pickwell-farms-fruit-cocktail-in-heavy-syrup-152-598604
Canned Goods,Food,Pickwell Farms,Pickwell Farms No Salt Tomato Sauce,Pickwell Farms No Salt Tomato Sauce,7572532895,2694.40,33.68,0.70,0.09,48/8 oz,80,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598594,https://epallet.com/product/pickwell-farms-pickwell-farms-no-salt-tomato-sauce-598594
Canned Goods,Food,Pickwell Farms,Pickwell Farms Green & Shelly Beans,Pickwell Farms Green & Shelled Beans,7572515710,2899.35,34.11,1.42,0.10,24/14.5 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598593,https://epallet.com/product/pickwell-farms-pickwell-farms-green-shelly-beans-598593
Canned Goods,Food,Pickwell Farms,Pickwell Farms Sliced Potatoes,Pickwell Farms Sliced Potatoes,7572510260,2487.95,29.27,1.22,0.08,24/14.5 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598591,https://epallet.com/product/pickwell-farms-pickwell-farms-sliced-potatoes-598591
Canned Goods,Food,Pickwell Farms,Pickwell Farms Tomato Sauce,Pickwell Farms Tomato Sauce,7572510240,2668.00,33.35,0.69,0.09,48/8 oz,80,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598590,https://epallet.com/product/pickwell-farms-pickwell-farms-tomato-sauce-598590
Canned Goods,Food,Pickwell Farms,Pickwell Farms Mushrooms,Pickwell Farms Mushrooms,63334000001,4340.10,25.53,1.06,0.27,24/4 oz,170,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598589,https://epallet.com/product/pickwell-farms-pickwell-farms-mushrooms-598589
Canned Goods,Food,Pickwell Farms,Pickwell Farms Crushed Tomatoes,Pickwell Farms Crushed Tomatoes,5193310204,2638.00,26.38,2.20,0.08,12/28 oz,100,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598588,https://epallet.com/product/pickwell-farms-pickwell-farms-crushed-tomatoes-598588
Canned Goods,Food,Pickwell Farms,Pickwell Farms Whole New Potatoes,Pickwell Farms Small Whole Potatoes,7572551551,2487.95,29.27,1.22,0.08,24/14.5 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598587,https://epallet.com/product/pickwell-farms-pickwell-farms-whole-new-potatoes-598587
Canned Goods,Food,Pickwell Farms,Pickwell Farms Cut Sweet Potatoes,Pickwell Farms Cut Sweet Potatoes,7572551561,3154.35,37.11,1.55,0.10,24/15 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598586,https://epallet.com/product/pickwell-farms-pickwell-farms-cut-sweet-potatoes-598586
Canned Goods,Food,Fairhill Farms,Fairhill Farms No Salt Added Tomato Sauce,No Salt Added Tomato Sauce,51933049000,2694.40,33.68,0.70,0.09,48/8 oz,80,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598582,https://epallet.com/product/fairhill-farms-fairhill-farms-no-salt-added-tomato-sauce-598582
Canned Goods,Food,Fairhill Farms,Fairhill Farms Tomato Sauce,Tomato Sauce,51933048607,2668.00,33.35,0.69,0.09,48/8 oz,80,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598581,https://epallet.com/product/fairhill-farms-fairhill-farms-tomato-sauce-598581
Canned Goods,Food,Fairhill Farms,Fairhill Farms Sliced Carrots,Fairhill Farms Sliced Carrots,7572510120,2291.60,26.96,1.12,0.08,24/14.5 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598578,https://epallet.com/product/fairhill-farms-fairhill-farms-sliced-carrots-598578
Canned Goods,Food,Fairhill Farms,Fairhill Farms Original Applesauce,Original Applesauce,51933374706,1849.68,22.02,3.67,0.08,6/48 oz,84,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598369,https://epallet.com/product/fairhill-farms-fairhill-farms-original-applesauce-598369
Canned Goods,Food,Pickwell Farms,Pickwell Farms Creamy Style Corn,Pickwell Farms Creamy Style Corn,7572510010,2357.90,27.74,1.16,0.08,24/14.75 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598226,https://epallet.com/product/pickwell-farms-pickwell-farms-creamy-style-corn-598226
Canned Goods,Food,Prego,PREGO PESTO,PREGO PESTO,5100022816,8748.96,33.14,4.14,0.52,8/8 oz,264,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",598215,https://epallet.com/product/prego-ep-prego-pesto-598215
Canned Goods,Food,Bush's,BUSH'S BUTTER BEANS,BUSH'S BUTTER BEANS,3940001673,3592.44,17.61,1.47,0.09,12/16 oz,204,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598213,https://epallet.com/product/bushs-ep-bushs-butter-beans-598213
Canned Goods,Food,Bush's,BUSH'S CHICK PEAS,BUSH'S CHICK PEAS,3940001700,3592.44,17.61,1.47,0.09,12/16 oz,204,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598212,https://epallet.com/product/bushs-ep-bushs-chick-peas-598212
Canned Goods,Food,Libby's,LIBBY'S CRUSHED PINEAPPLE,LIBBY'S CRUSHED PINEAPPLE,7458406212,3944.64,17.61,1.47,0.18,12/8 oz,224,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598202,https://epallet.com/product/libbys-ep-libbys-crushed-pineapple-598202
Canned Goods,Food,Libby's,LIBBY'S PINEAPPLE TIDBITS,LIBBY'S PINEAPPLE TIDBITS,7458406213,4005.12,17.88,1.49,0.19,12/8 oz,224,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598201,https://epallet.com/product/libbys-ep-libbys-pineapple-tidbits-598201
Canned Goods,Food,Libby's,LIBBY'S DICED PEACHES/GEL 4PK CUP,LIBBY'S DICE PEACH/GEL 4PK CUP,7458464508,2730.00,19.50,0.81,0.20,6/4/4 oz,140,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598187,https://epallet.com/product/libbys-ep-libbys-diced-peachesgel-4pk-cup-598187
Canned Goods,Food,Libby's,LIBBY'S DICED PEACHES 4PK CUP,LIBBY'S DICED PEACHES 4PK CUP,7458464506,2730.00,19.50,0.81,0.20,6/4/4 oz,140,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598186,https://epallet.com/product/libbys-ep-libbys-diced-peaches-4pk-cup-598186
Canned Goods,Food,Libby's,LIBBY'S PINEAPPLE TIDBITS 4PK CUP,LIBBY'S PINAPLE TIDBIT 4PK CUP,7458464505,2730.00,19.50,0.81,0.20,6/4/4 oz,140,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598185,https://epallet.com/product/libbys-ep-libbys-pineapple-tidbits-4pk-cup-598185
Canned Goods,Food,Libby's,LIBBY'S MANDARIN ORANGES 4PK CUP,LIBBY'S MANDARIN ORANG 4PK CUP,7458464504,2737.00,19.55,0.81,0.20,6/4/4 oz,140,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598184,https://epallet.com/product/libbys-ep-libbys-mandarin-oranges-4pk-cup-598184
Canned Goods,Food,College Inn,COLLEGE INN GARDEN VEGETABLE BROTH,CLL INN GARDEN VEG BROTH,2400055045,2668.50,35.58,2.96,0.09,12/32 oz,75,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598179,https://epallet.com/product/college-inn-ep-college-inn-garden-vegetable-broth-598179
Canned Goods,Food,Campbell's,CAMPBELL'S R&W CREAM OF CELERY SOUP,CMPB R&W CREAM OF CELERY,,5102.00,25.51,2.13,0.20,12/10.5 oz,200,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598172,https://epallet.com/product/campbells-ep-campbells-rw-cream-of-celery-soup-598172
Canned Goods,Food,Chef Boyardee,CHEF BOYARDEE MICROWAVE BOWL BEEFARONI,CHEF MICROWAVE BOWL BEEFARONI,6414404702,3361.60,19.10,1.59,0.21,12/7.5 oz,176,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598164,https://epallet.com/product/chef-boyardee-ep-chef-boyardee-microwave-bowl-beefaroni-598164
Canned Goods,Food,Bush's,BUSH BROWN SUGAR HICKORY BAKED BEANS,BUSH BROWN SUGAR HICKORY BAKED BEANS,3940022764,4471.60,31.94,2.66,0.13,12/21 oz,140,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598159,https://epallet.com/product/bushs-ep-bush-brown-sugar-hickory-baked-beans-598159
Canned Goods,Food,Van Camp's,Van Camp's Pork N' Beans,VAN CAMPS PORK N' BEANS,5200001122,3008.64,31.34,1.31,0.09,24/15 oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598153,https://epallet.com/product/van-camps-ep-van-camps-pork-n-beans-598153
Canned Goods,Food,Prego,PREGO ROASTED GARLIC PARMESAN ALFREDO,PREGO ALFREDO ROAST GARLIC,5100021221,4187.40,39.88,3.32,0.23,12/14.5 oz,105,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",598148,https://epallet.com/product/prego-ep-prego-roasted-garlic-parmesan-alfredo-598148
Canned Goods,Food,Bristol,Bristol Homestyle Luncheon Loaf,HOMESTYLE LUNCHEON LOAF,7506915481,7408.80,37.80,3.15,0.26,12/12 oz,196,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",598139,https://epallet.com/product/bristol-ep-bristol-homestyle-luncheon-loaf-598139
Canned Goods,Food,Fairhill Farms,"Fairhill Farms Cinnamon Applesauce Cups, 4oz",Cinnamon Applesauce Cups,51933660137,3433.60,21.46,0.30,0.07,12/6/4 oz,160,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598101,https://epallet.com/product/fairhill-farms-fairhill-farms-cinnamon-applesauce-cups-4oz-598101
Canned Goods,Food,Fairhill Farms,"Fairhill Farms Original Applesauce Cups, 4oz",Original Applesauce Cups,51933660113,3433.60,21.46,0.30,0.07,12/6/4 oz,160,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598100,https://epallet.com/product/fairhill-farms-fairhill-farms-original-applesauce-cups-4oz-598100
Canned Goods,Food,Portside,Portside Chunk Light Tuna in Oil,Chunk Light Tuna in Oil,051933052604,6450.08,57.59,1.20,0.24,48/5 oz,112,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",598096,https://epallet.com/product/portside-portside-chunk-light-tuna-in-oil-598096
Canned Goods,Food,Fairhill Farms,Fairhill Farms Lima Beans,Lima Beans,51933647589,2527.90,29.74,1.24,0.08,24/15.5 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598093,https://epallet.com/product/fairhill-farms-fairhill-farms-lima-beans-598093
Canned Goods,Food,Hargis House,Hargis House Chicken & Dumplings,Chicken & Dumplings,051933629592,3672.96,38.26,3.19,0.13,12/24 oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Meat & Seafood, Ready to Eat Meals",598082,https://epallet.com/product/hargis-house-hargis-house-chicken-dumplings-598082
Canned Goods,Food,Hargis House,Hargis House Canned Corned Beef,Canned Corned Beef,7522651515,8125.92,41.04,3.42,0.28,12/12 oz,198,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Meat & Seafood, Ready to Eat Meals",598080,https://epallet.com/product/hargis-house-hargis-house-canned-corned-beef-598080
Canned Goods,Food,Hargis House,Hargis House Beans & Franks,Beans & Franks,051933617704,3699.00,27.40,1.14,0.15,24/7.75 oz,135,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Meat & Seafood, Ready to Eat Meals",598077,https://epallet.com/product/hargis-house-hargis-house-beans-franks-598077
Canned Goods,Food,Fairhill Farms,Fairhill Farms Italian Green Beans Cut,Italian Green Beans Cut,51933015203,2385.10,28.06,1.17,0.08,24/14.5 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Fruits & Vegetables",598076,https://epallet.com/product/fairhill-farms-fairhill-farms-italian-green-beans-cut-598076
Canned Goods,Food,Chef Boyardee,CHEF BOYARDEE LASAGNA,CHEF LASAGNA,6414404304,3796.80,39.55,1.65,0.11,24/15 oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598064,https://epallet.com/product/chef-boyardee-ep-chef-boyardee-lasagna-598064
Canned Goods,Food,Prego,PREGO HOMESTYLE ALFREDO,PREGO HOMESTYLE ALFREDO,5100019759,4187.40,39.88,3.32,0.23,12/14.5 oz,105,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",598063,https://epallet.com/product/prego-ep-prego-homestyle-alfredo-598063
Canned Goods,Food,Marcum,Marcum Fat Free Beef Broth,Fat Free Beef Broth,051933037007,2764.00,34.55,1.44,0.10,24/14.5 oz,80,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail",Canned Goods,598040,https://epallet.com/product/marcum-marcum-fat-free-beef-broth-598040
Canned Goods,Food,Margaret Holmes,MARGARET HOLMES CHOPPED TURNIP GREENS,MH CHOPPED TURNIP GREENS,4144310251,3184.10,18.73,1.56,0.11,12/14 oz,170,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598030,https://epallet.com/product/margaret-holmes-ep-margaret-holmes-chopped-turnip-greens-598030
Canned Goods,Food,Margaret Holmes,MARGARET HOLMES CHOPPED SPINACH,MH CHOPPED SPINACH,4144310241,3155.20,18.56,1.55,0.11,12/13.5 oz,170,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598029,https://epallet.com/product/margaret-holmes-ep-margaret-holmes-chopped-spinach-598029
Canned Goods,Food,Margaret Holmes,MARGARET HOLMES CHOPPED COLLARD GREENS,MH CHOPPED COLLARD GREENS,4144310211,3170.50,18.65,1.55,0.11,12/14 oz,170,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598028,https://epallet.com/product/margaret-holmes-ep-margaret-holmes-chopped-collard-greens-598028
Canned Goods,Food,Margaret Holmes,MARGARET HOLMES CHOPPED MUSTARD GREENS,MH CHOPPED MUSTARD GREENS,4144310231,3184.10,18.73,1.56,0.11,12/14 oz,170,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Pantry & Baking Supplies",598027,https://epallet.com/product/margaret-holmes-ep-margaret-holmes-chopped-mustard-greens-598027
Canned Goods,Food,Hunt's,Hunt's Spaghetti Sauce w/ Garlic & Herbs,HUNT'S SPAG SCE GRLC & HERB,2700050011,2707.04,24.17,2.01,0.08,12/24 oz,112,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",598022,https://epallet.com/product/hunts-ep-hunts-spaghetti-sauce-w-garlic-herbs-598022
